e8b1f01f66956c50e527b4aacab15fd6f81579fa81c4577593c88fffd21d77a,1438254780000,88,63034
4b75db1a5e3adecff59c1a81fc055e43ede14e4bf34e6f62f29b34cf1e725ed,1438254779000,184,62980
104d5638ccc45737eeaf9c9dbb19b9fa2a22d4803c82c64e7b29dcfebb9c681f,1438254777000,189,63237
8ae3ba9e8da664bfe6aef98570a4f8608354aa55c4cbf25221a54e2bc476c,1438254777000,936,65512
d668158dca1152bdc95bfdb87e70929defb4ce45b0bddc4bdb62cfc5da572d76,1438254780000,915,65535
f8d4b1639673a13f1c43ea7936833fefe22021186ca2036be394f4a12f341,1438254780000,987,65125
193be47c1c9739d5ff78262634448d3077b12b46cfa65c41eb46a8079c5ada2,1438254777000,288,64307
8ee873ed455b3f2709ba0be368cde82fb269abd4218fdd3dd125ecb0f713,1438254780000,310,65069
4cc83eb6d723f235318e28be5fe1b36af4f291c2024f88af0929e6a386c8322,1438254780000,989,65115
2912f636ed5a65c9466f299b5c51ad4490f2b3d53da55963cd18569885d7b,1438254777000,175,64343
5e40c755510b63d4d9f552dd5c3e14b97fee993ae9927fbcb6a5c4f65d2,1438254777000,932,65333
471d15e2d89a5649877ffe189851969cfca49916532ac38506d8e8156958b55,1438254777000,993,65222
43bfebe48afb61173d51d2b7614449f1971b3097d53dd0b939b0548a86b02ae4,1438254780000,307,63421
11ffc29bb810a5376ee90938c757262956927dff614753a8e5857a1ba41225c,1438254758000,896,63642
8d2693ca9d4ed0ed2abe36571f0f163c5e667cc572a7ff29178cc1165985cbb,1438254779000,286,65238
17c4d67893d869e1cb5f54cefebb5e851b258d7aca5b6282b18876e22fbcb,1438254777000,239,64763
1bee58f9a0419b54ecb1fbaef1d39a9bd3f1e4983c2759e729cde4d6e8882ac,1438254780000,292,65507
37f8bd6e204c21fa2b74b9f6d319ec14f97da8bdf32a816d47b0d6afa076d2,1438254777000,916,65219
6d84771213daeee7749163f8d46fe55fcf53734dcbc74fab91827a19cb42b88,1438254775000,22,63867
60aa251e4169475ee999232f33116680e9ca3e88585d9532dadc5061e0f3,1438254777000,931,65180
7e5eb82855e6f94296145f33a0665f784bd71ea77d8aea18d4aa4de5af679,1438254777000,122,63929
32b2de378b2d1a7b15474da15ca4aa034e541eb088cf8cfd66468e7b7d,1438254757000,288,64523
98c74d64e4da489fa968b73aaae902d72dc98616602ab547b3a7cf3ae1c9d5,1438254777000,184,63905
9f71deba6892d0cf375f4fd23c9c2372c4c0a36d6d91e31ea9641f41b114,1438254778000,183,63430
55d7ad7d827f12841c0796fef42c62d7a6ca7de2a7d1237a657e937c124869f,1438254775000,122,55053
d76727bb97819e5262cb625c6e2e78e795ee45b6ecc26b7c99abea2c28024,1438254777000,967,64696
e232bfc3d6a52cca57f735adc97395714ddc8e3627dacd1db83b829556aa,1438254775000,986,65247
e1d51e2cc77c15fe9e9fd2713d2450ee9dd4ee56aae2821c8fe7725e914782,1438254778000,942,64662
253586789c8d17cec8d174a3519375b9b96f29082ecc44163fdbde9923c,1438254760000,938,64786
95c93537a08c060de84fbac496bfa6e94a7483e48fed85936e462a6e87e4730,1438254777000,912,64956
cd38e5c218378279343b7e26a46cb2df049fc13dde31ce31d7b0c2b825cb6,1438254754000,980,63367
ba8c1fb697e9f1fc24881ee46753ecabbe117085c62c444ca7de90da6476c6e0,1438254754000,311,62429
801f6dd36d43f7d6d2c61e2a31b71d5a16ce91b924acb8e254954451ee21,1438254778000,184,63010
dc30124aa263bef24d214e4bce8bd13ed9dbaf055c238d9d66b25093daa,1438254780000,301,44046
735c85f96f3c6345da7fcdee893bb7a6e4e188944bcd939d949b8e25849b43d4,1438254760000,118,64827
87b109fbd219b3684f87e08fab70508d6419418c412ca392c1698b94aff82,1438254754000,288,65190
dbc349a026f9a717941d53992a39558c536cfa2ffdaf3fdeac9f018ebe41,1438254778000,288,64301
36568b7ce3affe8d4cfb41b21f3cbac02afc8ce0933fe7f106ec96dd6ee394b,1438254780000,183,48127
5ca76bfe72ee65c2de715a455757173e16656427206f4a9a80b5d5f23418eb,1438254780000,938,65296
17b12d3fbc0fa76c2bb1e69846e465d4c61ffd841778b368775c72d4c2af8b,1438254779000,943,65305
88193af602a9a97b9e671cb19794b31f9cb3e8a9c63eb6d2ba3cabbb9f49d7c,1438254780000,88,62994
e0643d85d33bdb45435f85ca34d3f8ef509426278993941cc1a674e84fefdc,1438254777000,311,63036
d5ac90e190894d3ec51bae31257e782f2314b423fb446eba30b9db9653811d,1438254777000,288,65099
c789bda9acdc4871aa2f979f306df94a65c2bfbe3cdbc876604b7a71c82c4,1438254760000,936,65240
93bc3c442da54443efb74d39d922f432975db5d25de18fb7edd391bb197dfb,1438254780000,909,64474
