da7ba6136ca2e1fbd99967013758566a2e1ca8d9e5ae34b8c38fa164a8ff4,1438254777000,286,65027
7e5c5761664826f1f8533c6169182c4ccfc710bb10784216b521b8e150be,1438254776000,62,63921
e76a7880dc1c5038ea8a1ef53c8dfdf7ffe7acea42dfbdd30e1cd98c56e47d9,1438254777000,6,63987
1bd225e147da73908e51b4b8824a455d862b212149eb4edcc9f9d751e113f,1438254775000,301,63450
98173f7bbbbbec4d2bbedcd7d45b96b398a39d4f14319ea9dbd20423feeda7,1438254775000,189,64017
537fce40168c554ba742db2393edcd4894ab1a7159f1cedff94ac937ea99,1438254777000,88,63034
d2f22458094bc9f35b656f5c61b6e789ac4c6af5c9d92c3d1ce756e108b89ac,1438254777000,292,65506
cc9659a51e96282dc9029359e4287d2ef1629d679f420e18685a8411316426,1438254775000,89,64849
12774b2dca8e2d64a93ff2d2ac43c361c159ecf5e8d9e526631d5aa327a,1438254755000,184,63414
449dc728c5e97c0b1a24733fb73159fd6825f49a5ca8a9d76944586f843f79a,1438254775000,301,63375
972d126bbe37ad5d63eabb5c132b6721b2089a57ac51ebf91aa4cd5d29e6e50,1438254780000,69,64721
567659aa98723138b24546575651205dee9b3a2dc6b56a8bd84bbf1e499eafb3,1438254777000,897,64117
6547e343a708e289a811eed5ab426a37a55c8174c653701741cf65d5976a8f,1438254775000,992,64608
422d4c547eb573709fe7aea5b2e86e5ce597c3beb767cdfcdaffdaec5273723,1438254779000,964,65225
a83826ae60a4dc47a8908d114d231f9dd32d49d0c4eb4557896f2a2095be27,1438254780000,120,65434
e1ea71ecb39fc2666910aa566989b9abd3f299af4ed3119aa92ee38be34b3023,1438254775000,116,63348
b32082c0e6fd6458b1da8591d2d949521881c12e74821b2d314db676668c,1438254753000,226,64436
90e4602bfebc7cdd37fa2631963356fdade68a33cccf331671c11a2d76d,1438254780000,286,65019
26b5d35ca89d83f98aacbaf330c2a55f4aa4507351b24754f0d8aae63accb7,1438254779000,184,63472
c789bda9acdc4871aa2f979f306df94a65c2bfbe3cdbc876604b7a71c82c4,1438254760000,936,65240
e6f76fd9966cce4d4b94190571953d0a967bd1ea81ab4d750fa8511cbba834,1438254780000,226,57182
ad46fb9fd418108debf88544f626a34fee74f24ecb3fcd79abfb819816ba,1438254780000,915,65279
b2df908ba1bf44463417b2c4969282cb03874dff37f41a7558a2bc1189bd8c,1438254757000,123,63260
243dcfa12389f4c41e927715a9bf2b20abc3fd227f6da61d234210dd4a8cf4a,1438254760000,301,65141
2c5cc77075d371484e56ae9ecad6ee4f461601877da9849d879ebb9d3b1e,1438254780000,912,65520
b8b1e37e1a466b56bc37e4e33d95dbc0372ce1c936d7e2070718bcb38a58072,1438254760000,118,34819
3dc19f2d648b3850d7d66040a8c26e9fc55272ebf4a1f51d951a291197251f,1438254777000,951,63670
271ef04297cb8bd42b7354e37f79ed9ba5f5453e4c1c64739052a8ff2357ceb0,1438254778000,115,62968
57a834cdd3f0bd4ac3ce39f4e8467325196292ee98046d9185f4639b11,1438254778000,227,65429
324503e9adbea2a8b17cbabddc92657ef9039b0f08e3e774e7f2c82d7e748,1438254775000,308,63691
15e37a6d657a38906c9a5c76f555202c227b1c4352f9b843a87442eb243d28b,1438254775000,943,65325
30f6d39b815e13a9a4cccda9a45146cdf526953c6cfaa77be3e9195ae724c,1438254753000,943,65305
e7edcb74d25d3c852e91efe56564a7c3b737671671c2f5d2de59c9dd03e2ce0,1438254776000,989,65354
c2b438155047b8be7ee689f41fcb2e637a51138e7e36d41aec1dbc78e87d43,1438254775000,51,62701
8c6f9f47a7c8e3b81e7b58156272d2531d183e13a9ae10edc07a5a7ee5beb,1438254753000,911,65530
1e50e39fc28f4660f8b153de7d6dde53db8b16765711431c069fd11d585b2,1438254753000,125,52146
af79145a3ae44d78df2b061394e75aab39c336ab35f24d1137715556180b1,1438254777000,175,47445
a8f1ea16efd9253ed4b6853b15b4f559a294d8a9da3cc8e1d7302cf27ed10,1438254777000,301,63360
616e9311399026ef14aec6cd4e3d59d40926cb3ee7e527eb2c6b89a77b3c3c8,1438254778000,934,65154
5a67d3722dc3336ee8233e2f3db6708df91758f6c247876e48c67c616532,1438254760000,123,63486
53daf08815fc696a8b65ba6b63334434960c7b612802785eced9e9e98440,1438254780000,919,65432
b0d67a83f237f803169c750f5841f253df05ce3a474a3399fb75913e3a74,1438254780000,305,65329
a2337668e48398d1c47bbd7ef110f778d4d3c559c13ae4b60cf2ee0ca8c677f,1438254777000,305,65255
3d2499f5a23027efd2463fe42131c77ecd6513c7fca937359ece09a2a2f6ef4,1438254776000,301,64419
a9b3b33cfc82162b8762fb82ab26a356373161daccaabbc4ce9d3ca786272fda,1438254777000,288,64484
